*******************************************************************************
 Revised: April 12, 2021                 Earth                              399
 
 GEOPHYSICAL PROPERTIES (revised May 9, 2022):
  Vol. Mean Radius (km)    = 6371.01+-0.02   Mass x10^24 (kg)= 5.97219+-0.0006
  Equ. radius, km          = 6378.137        Mass layers:
  Polar axis, km           = 6356.752          Atmos         = 5.1   x 10^18 kg
  Flattening               = 1/298.257223563   oceans        = 1.4   x 10^21 kg
  Density, g/cm^3          = 5.51              crust         = 2.6   x 10^22 kg
  J2 (IERS 2010)           = 0.00108262545     mantle        = 4.043 x 10^24 kg
  g_p, m/s^2  (polar)      = 9.8321863685      outer core    = 1.835 x 10^24 kg
  g_e, m/s^2  (equatorial) = 9.7803267715      inner core    = 9.675 x 10^22 kg
  g_o, m/s^2               = 9.82022         Fluid core rad  = 3480 km
  GM, km^3/s^2             = 398600.435436   Inner core rad  = 1215 km
  GM 1-sigma, km^3/s^2     =      0.0014     Escape velocity = 11.186 km/s
  Rot. Rate (rad/s)        = 0.00007292115   Surface area:
  Mean sidereal day, hr    = 23.9344695944     land          = 1.48 x 10^8 km
  Mean solar day 2000.0, s = 86400.002         sea           = 3.62 x 10^8 km
  Mean solar day 1820.0, s = 86400.0         Love no., k2    = 0.299
  Moment of inertia        = 0.3308          Atm. pressure   = 1.0 bar
  Mean surface temp (Ts), K= 287.6           Volume, km^3    = 1.08321 x 10^12
  Mean effect. temp (Te), K= 255             Magnetic moment = 0.61 gauss Rp^3
  Geometric albedo         = 0.367           Vis. mag. V(1,0)= -3.86
  Solar Constant (W/m^2)   = 1367.6 (mean), 1414 (perihelion), 1322 (aphelion)
 HELIOCENTRIC ORBIT CHARACTERISTICS:
  Obliquity to orbit, deg  = 23.4392911  Sidereal orb period  = 1.0000174 y
  Orbital speed, km/s      = 29.79       Sidereal orb period  = 365.25636 d
  Mean daily motion, deg/d = 0.9856474   Hill's sphere radius = 234.9       
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Sun May  7 13:02:19 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE441}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2018-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2023-Jan-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}
Output units    : AU-D
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2458129.500000000, A.D. 2018-Jan-11 00:00:00.0000, -3.436726674321931E-01,  9.214623573186987E-01, -4.038705155715185E-05, -1.640396547668678E-02, -6.071504539335144E-03,  2.822229202709494E-07,  5.680021233130154E-03,  9.834651899922060E-01,  4.365347710354707E-05,
2458130.500000000, A.D. 2018-Jan-12 00:00:00.0000, -3.600228353596447E-01,  9.152472837374440E-01, -4.002901287793805E-05, -1.629548168979910E-02, -6.358344800444959E-03,  4.330232188516514E-07,  5.680286240848463E-03,  9.835110746562487E-01,  4.808049215137964E-05,
2458131.500000000, A.D. 2018-Jan-13 00:00:00.0000, -3.762618556996316E-01,  9.087462878876680E-01, -3.952352824783056E-05, -1.618167289633630E-02, -6.643324571618990E-03,  5.762710090449760E-07,  5.680576231654455E-03,  9.835612850078311E-01,  5.230960857875543E-05,
2458132.500000000, A.D. 2018-Jan-14 00:00:00.0000, -3.923844128374290E-01,  9.019613037017159E-01, -3.888060147115246E-05, -1.606255946842704E-02, -6.926297022821245E-03,  7.071415587703959E-07,  5.680890145440689E-03,  9.836156374950400E-01,  5.636962604923983E-05,
2458133.500000000, A.D. 2018-Jan-15 00:00:00.0000, -4.083852162472354E-01,  8.948944118525891E-01, -3.811483500696617E-05, -1.593817119368916E-02, -7.207115437881513E-03,  8.212574132838182E-07,  5.681227091135669E-03,  9.836739778336281E-01,  6.029043018097685E-05,
2458134.500000000, A.D. 2018-Jan-16 00:00:00.0000, -4.242590099840108E-01,  8.875478397665333E-01, -3.724498441562145E-05, -1.580854754405743E-02, -7.485633039806279E-03,  9.146975652682121E-07,  5.681586355486198E-03,  9.837361825276336E-01,  6.410383557509327E-05,
2458135.500000000, A.D. 2018-Jan-17 00:00:00.0000, -4.400005827191569E-01,  8.799239615386416E-01, -3.629346813221156E-05, -1.567373842147477E-02, -7.761703388087392E-03,  9.840747459694783E-07,  5.681967415985115E-03,  9.838021611077454E-01,  6.784413800447828E-05,
2458136.500000000, A.D. 2018-Jan-18 00:00:00.0000, -4.556047785834723E-01,  8.720252971332085E-01, -3.528577530691641E-05, -1.553380496293933E-02, -8.035181402520273E-03,  1.026657230148768E-06,  5.682369955741028E-03,  9.838718587059198E-01,  7.154822429115577E-05,
2458137.500000000, A.D. 2018-Jan-19 00:00:00.0000, -4.710665087071402E-01,  8.638545102999050E-01, -3.424974201925436E-05, -1.538882009019561E-02, -8.305924871964514E-03,  1.040505378344230E-06,  5.682793877713002E-03,  9.839452585200398E-01,  7.525525823089981E-05,
2458138.500000000, A.D. 2018-Jan-20 00:00:00.0000, -4.863807631161884E-01,  8.554144048401099E-01, -3.321469449409119E-05, -1.523886866728821E-02, -8.573796201971224E-03,  1.024597880099210E-06,  5.683239316243523E-03,  9.840223838107857E-01,  7.900609106128379E-05,
2458139.500000000, A.D. 2018-Jan-21 00:00:00.0000, -5.015426226092640E-01,  8.467079191034008E-01, -3.221047636549141E-05, -1.508404732908225E-02, -8.838664179216639E-03,  9.789372692106095E-07,  5.683706644872321E-03,  9.841032992545571E-01,  8.284259455445758E-05,
2458140.500000000, A.D. 2018-Jan-22 00:00:00.0000, -5.165472703809669E-01,  8.377381187476498E-01, -3.126637779122015E-05, -1.492446418546433E-02, -9.100405687994497E-03,  9.046438165125492E-07,  5.684196480432406E-03,  9.841881116526786E-01,  8.680705111422452E-05,
2458141.500000000, A.D. 2018-Jan-23 00:00:00.0000, -5.313900033779273E-01,  8.285081877421314E-01, -3.040996636659745E-05, -1.476023860717769E-02, -9.358907560017747E-03,  8.040630536726983E-07,  5.684709683734163E-03,  9.842769700498487E-01,  9.094155385415725E-05,
2458142.500000000, A.D. 2018-Jan-24 00:00:00.0000, -5.460662434995462E-01,  8.190214172850865E-01, -2.966579151369053E-05, -1.459150110322431E-02, -9.614068982035704E-03,  6.809152043054906E-07,  5.685247356127176E-03,  9.843700651388363E-01,  9.528710190978664E-05,
2458143.500000000, A.D. 2018-Jan-25 00:00:00.0000, -5.605715485784237E-01,  8.092811918100447E-01, -2.905391328247480E-05, -1.441839289278912E-02, -9.865804995971401E-03,  5.404952465394790E-07,  5.685810828575006E-03,  9.844676273688375E-01,  9.988179212861158E-05,
2458144.500000000, A.D. 2018-Jan-26 00:00:00.0000, -5.749016224051320E-01,  7.992909707835888E-01, -2.858821987811320E-05, -1.424106421256026E-02, -1.011405143334177E-02,  3.898827414378311E-07,  5.686401635821443E-03,  9.845699224725033E-01,  1.047573345127212E-04,
2458145.500000000, A.D. 2018-Jan-27 00:00:00.0000, -5.890523218246656E-01,  7.890542649517285E-01, -2.827457676362103E-05, -1.405966987838059E-02, -1.035877093602582E-02,  2.380411367839356E-07,  5.687021463984647E-03,  9.846772423921423E-01,  1.099332733899033E-04,
2458146.500000000, A.D. 2018-Jan-28 00:00:00.0000, -6.030196573634697E-01,  7.785746066345224E-01, -2.810901507117824E-05, -1.387436057647000E-02, -1.059995843615678E-02,  9.559981209257158E-08,  5.687672058223347E-03,  9.847898892926218E-01,  1.154090732811435E-04,
2458147.500000000, A.D. 2018-Jan-29 00:00:00.0000, -6.167997827447514E-01,  7.678555160762721E-01, -2.807639685559407E-05, -1.368526944942347E-02, -1.083764292988481E-02, -2.591649525574400E-08,  5.688355082186303E-03,  9.849081512257957E-01,  1.211557837244499E-04,
2458148.500000000, A.D. 2018-Jan-30 00:00:00.0000, -6.303889694031835E-01,  7.569004695033473E-01, -2.815018306707537E-05, -1.349249615387211E-02, -1.107188169872482E-02, -1.155185424356836E-07,  5.689071936343055E-03,  9.850322706754475E-01,  1.271108531617202E-04,
2458149.500000000, A.D. 2018-Jan-31 00:00:00.0000, -6.437835659462412E-01,  7.457128777599710E-01, -2.829388734474372E-05, -1.329609381715409E-02, -1.130274490373363E-02, -1.646212957092089E-07,  5.689823565910599E-03,  9.851624113008270E-01,  1.331803418054775E-04,
2458150.500000000, A.D. 2018-Feb-01 00:00:00.0000, -6.569799488717808E-01,  7.342960843260624E-01, -2.846437475565377E-05, -1.309606559710594E-02, -1.153029312746337E-02, -1.687400492752801E-07,  5.690610308902514E-03,  9.852986316271714E-01,  1.392505908148681E-04,
2458151.500000000, A.D. 2018-Feb-02 00:00:00.0000, -6.699744763710135E-01,  7.226533863109119E-01, -2.861646001011146E-05, -1.289237437949196E-02, -1.175455539079092E-02, -1.282888188507730E-07,  5.691431833518946E-03,  9.854408742051162E-01,  1.452066011890886E-04,
2458152.500000000, A.D. 2018-Feb-03 00:00:00.0000, -6.827634574226292E-01,  7.107880735532893E-01, -2.870768158202613E-05, -1.268496261351813E-02, -1.197551608765899E-02, -4.812681851411154E-08,  5.692287184990786E-03,  9.855889737215152E-01,  1.509502712360073E-04,
2458153.500000000, A.D. 2018-Feb-04 00:00:00.0000, -6.953431425265622E-01,  6.987034744403692E-01, -2.870208819677095E-05, -1.247377426760276E-02, -1.219311468548047E-02,  6.386995297134968E-08,  5.693174920482178E-03,  9.857426803570841E-01,  1.564118148132991E-04,
2458154.500000000, A.D. 2018-Feb-05 00:00:00.0000, -7.077097340923953E-01,  6.864029965220768E-01, -2.857238847555280E-05, -1.225877120481958E-02, -1.240725556322709E-02,  1.985325864712600E-07,  5.694093283106830E-03,  9.859016899163915E-01,  1.615519157788017E-04,
2458155.500000000, A.D. 2018-Feb-06 00:00:00.0000, -7.198594088470737E-01,  6.738901547533218E-01, -2.830049792353813E-05, -1.203994074035798E-02, -1.261782184555143E-02,  3.468036458489069E-07,  5.695040366051884E-03,  9.860656722450247E-01,  1.663567676696458E-04,
2458156.500000000, A.D. 2018-Feb-07 00:00:00.0000, -7.317883437997154E-01,  6.611685862699189E-01, -2.787696903549746E-05, -1.181729566937675E-02, -1.282468781248983E-02,  5.005525580889725E-07,  5.696014237374009E-03,  9.862342928373657E-01,  1.708300989100700E-04,
2458157.500000000, A.D. 2018-Feb-08 00:00:00.0000, -7.434927398387681E-01,  6.482420546774637E-01, -2.729988942436572E-05, -1.159087008616877E-02, -1.302772726794003E-02,  6.528497351885020E-07,  5.697013018617810E-03,  9.864072264489459E-01,  1.749855871721786E-04,
2458158.500000000, A.D. 2018-Feb-09 00:00:00.0000, -7.549688403679208E-01,  6.351144481240378E-01, -2.657369784995936E-05, -1.136071406457997E-02, -1.322681771946861E-02,  7.978920352403817E-07,  5.698034925252261E-03,  9.865841640977955E-01,  1.788413720468829E-04,
2458159.500000000, A.D. 2018-Feb-10 00:00:00.0000, -7.662129448948207E-01,  6.217897748584723E-01, -2.570816563082399E-05, -1.112688909764892E-02, -1.342184144884708E-02,  9.307751329295739E-07,  5.699078282478861E-03,  9.867648158015428E-01,  1.824169888831886E-04,
2458160.500000000, A.D. 2018-Feb-11 00:00:00.0000, -7.772214188107135E-01,  6.082721587171417E-01, -2.471762145305635E-05, -1.088946510473582E-02, -1.361268479387950E-02,  1.047252306931293E-06,  5.700141529472981E-03,  9.869489113117815E-01,  1.857323365950246E-04,
2458161.500000000, A.D. 2018-Feb-12 00:00:00.0000, -7.879907010301783E-01,  5.945658357464844E-01, -2.362038849737431E-05, -1.064851912782037E-02, -1.379923675583892E-02,  1.143560398348392E-06,  5.701223222102215E-03,  9.871362005847371E-01,  1.888080803274318E-04,
2458162.500000000, A.D. 2018-Feb-13 00:00:00.0000, -7.985173110846031E-01,  5.806751522024809E-01, -2.243834476142277E-05, -1.040413548626194E-02, -1.398138775165800E-02,  1.216351132334500E-06,  5.702322040689893E-03,  9.873264551254759E-01,  1.916669037668195E-04,
2458163.500000000, A.D. 2018-Feb-14 00:00:00.0000, -8.087978569351433E-01,  5.666045634811421E-01, -2.119649432973317E-05, -1.015640698313869E-02, -1.415902907515273E-02,  1.262737665233676E-06,  5.703436806199966E-03,  9.875194707902357E-01,  1.943350917028498E-04,
2458164.500000000, A.D. 2018-Feb-15 00:00:00.0000, -8.188290443076387E-01,  5.523586330804209E-01, -1.992243844150988E-05, -9.905436650754211E-03, -1.433205341228242E-02,  1.280444903674122E-06,  5.704566505394661E-03,  9.877150721423337E-01,  1.968439827608755E-04,
2458165.500000000, A.D. 2018-Feb-16 00:00:00.0000, -8.286076878049359E-01,  5.379420304604677E-01, -1.864565623199592E-05, -9.651339462912238E-03, -1.450035652855244E-02,  1.268033367820464E-06,  5.705710323041384E-03,  9.879131180286216E-01,  1.992308999433987E-04,
2458166.500000000, A.D. 2018-Feb-17 00:00:00.0000, -8.381307234801726E-01,  5.233595266746592E-01, -1.739654326583652E-05, -9.394243459536756E-03, -1.466383999723156E-02,  1.225151324464310E-06,  5.706867677279286E-03,  9.881135077030172E-01,  2.015392809029704E-04,
2458167.500000000, A.D. 2018-Feb-18 00:00:00.0000, -8.473952220573717E-01,  5.086159868952218E-01, -1.620520527464660E-05, -9.134289864707787E-03, -1.482241460645376E-02,  1.152763894035157E-06,  5.708038253133985E-03,  9.883161866293962E-01,  2.038179067116578E-04,
2458168.500000000, A.D. 2018-Feb-19 00:00:00.0000, -8.563984016822436E-01,  4.937163593952554E-01, -1.510005309860453E-05, -8.871632023437909E-03, -1.497600395573920E-02,  1.053315727610411E-06,  5.709222029174742E-03,  9.885211510971417E-01,  2.061193306157048E-04,
2458169.500000000, A.D. 2018-Feb-20 00:00:00.0000, -8.651376390483446E-01,  4.786656610311666E-01, -1.410627869319801E-05, -8.606433249335063E-03, -1.512454779824367E-02,  9.308045088363408E-07,  5.710419293361328E-03,  9.887284509649423E-01,  2.084977518162364E-04,
2458170.500000000, A.D. 2018-Feb-21 00:00:00.0000, -8.736104779277315E-01,  4.634689596195897E-01, -1.324430262058366E-05, -8.338863828945813E-03, -1.526800489214961E-02,  7.907662109898701E-07,  5.711630645619021E-03,  9.889381901066395E-01,  2.110065763084650E-04,
2458171.500000000, A.D. 2018-Feb-22 00:00:00.0000, -8.818146343685151E-01,  4.481313537122543E-01, -1.252827503578090E-05, -8.069097363233288E-03, -1.540635537032526E-02,  6.401847835226302E-07,  5.712856985646474E-03,  9.891505243002268E-01,  2.136957317964548E-04,
2458172.500000000, A.D. 2018-Feb-23 00:00:00.0000, -8.897479978773787E-01,  4.326579501962440E-01, -1.196470332602234E-05, -7.797306350768734E-03, -1.553960272897008E-02,  4.873268334609103E-07,  5.714099484081365E-03,  9.893656562353342E-01,  2.166085346419197E-04,
2458173.500000000, A.D. 2018-Feb-24 00:00:00.0000, -8.974086276412634E-01,  4.170538401309267E-01, -1.155129548799816E-05, -7.523656593974484E-03, -1.566777530432268E-02,  3.414657420249736E-07,  5.715359533350736E-03,  9.895838270032310E-01,  2.197777206815972E-04,
2458174.500000000, A.D. 2018-Feb-25 00:00:00.0000, -9.047947423515986E-01,  4.013240736321222E-01, -1.127616590545297E-05, -7.248299936217266E-03, -1.579092651960343E-02,  2.124170494394169E-07,  5.716638672450189E-03,  9.898053030727453E-01,  2.232203777075175E-04,
2458175.500000000, A.D. 2018-Feb-26 00:00:00.0000, -9.119047018976768E-01,  3.854736356986879E-01, -1.111763909451369E-05, -6.971365348940974E-03, -1.590913246444740E-02,  1.097942832444381E-07,  5.717938479919276E-03,  9.900303577595272E-01,  2.269321394861344E-04,
2458176.500000000, A.D. 2018-Feb-27 00:00:00.0000, -9.187369797819224E-01,  3.695074265313514E-01, -1.104495442601426E-05, -6.692949633964684E-03, -1.602248506568230E-02,  4.195693729501299E-08,  5.719260434313136E-03,  9.902592470674644E-01,  2.308820740605218E-04,
2458177.500000000, A.D. 2018-Feb-28 00:00:00.0000, -9.252901271768494E-01,  3.534302513370544E-01, -1.102013116902515E-05, -6.413110592881216E-03, -1.613107994472284E-02,  1.478060625351763E-08,  5.720605752914138E-03,  9.904921817624645E-01,  2.350107158924443E-04,
2458178.500000000, A.D. 2018-Mar-01 00:00:00.0000, -9.315627329196228E-01,  3.372468244851466E-01, -1.100102233962245E-05, -6.131866310155169E-03, -1.623500032776233E-02,  3.057760414591679E-08,  5.721975234319499E-03,  9.907293001173501E-01,  2.392336951862565E-04,
2458179.500000000, A.D. 2018-Mar-02 00:00:00.0000, -9.375533869459368E-01,  3.209617900929567E-01, -1.094519514514410E-05, -5.849202900802842E-03, -1.633430114973457E-02,  8.758931467666297E-08,  5.723369140513483E-03,  9.909706474932897E-01,  2.434516635755413E-04,
2458180.500000000, A.D. 2018-Mar-03 00:00:00.0000, -9.432606554209529E-01,  3.045797561529044E-01, -1.081390672834382E-05, -5.565089637766473E-03, -1.642899870198414E-02,  1.803226584962309E-07,  5.724787149678640E-03,  9.912161681693197E-01,  2.475642414232026E-04,
2458181.500000000, A.D. 2018-Mar-04 00:00:00.0000, -9.486830728456489E-01,  2.881053346302967E-01, -1.057533938684054E-05, -5.279496804518132E-03, -1.651906932058745E-02,  3.006484672609208E-07,  5.726228390530158E-03,  9.914657112871508E-01,  2.514834867027068E-04,
2458182.500000000, A.D. 2018-Mar-05 00:00:00.0000, -9.538191509421019E-01,  2.715431783872680E-01, -1.020651944379997E-05, -4.992410537579288E-03, -1.660445662014845E-02,  4.392515000034849E-07,  5.727691542438729E-03,  9.917190481869069E-01,  2.551426737834910E-04,
2458183.500000000, A.D. 2018-Mar-06 00:00:00.0000, -9.586673992106384E-01,  2.548980081306717E-01, -9.693818659485570E-06, -4.703841002067513E-03, -1.668508341803415E-02,  5.869427542245482E-07,  5.729174967928263E-03,  9.919758953483917E-01,  2.584987059807995E-04,
2458184.500000000, A.D. 2018-Mar-07 00:00:00.0000, -9.632263500956884E-01,  2.381746270510603E-01, -9.032353773113117E-06, -4.413823649098010E-03, -1.676086373966466E-02,  7.355208018219231E-07,  5.730676842953973E-03,  9.922359369480410E-01,  2.615292965432511E-04,
2458185.500000000, A.D. 2018-Mar-08 00:00:00.0000, -9.674945828084666E-01,  2.213779247978485E-01, -8.224782547790332E-06, -4.122415740162671E-03, -1.683171180969974E-02,  8.781269958408213E-07,  5.732195261859344E-03,  9.924988430316569E-01,  2.642274699701628E-04,
2458186.500000000, A.D. 2018-Mar-09 00:00:00.0000, -9.714707424886483E-01,  2.045128744456162E-01, -7.279950391724128E-06, -3.829690936802741E-03, -1.689754707446885E-02,  1.009217596470892E-06,  5.733728308798884E-03,  9.927642818808761E-01,  2.665957791607714E-04,
2458187.500000000, A.D. 2018-Mar-10 00:00:00.0000, -9.751535539280128E-01,  1.875845262284555E-01, -6.211681967025860E-06, -3.535734111079776E-03, -1.695829581088739E-02,  1.124330652190089E-06,  5.735274098718951E-03,  9.930319271087777E-01,  2.686417068475855E-04,
2458188.500000000, A.D. 2018-Mar-11 00:00:00.0000, -9.785418307416155E-01,  1.705980008963240E-01, -5.037843215025101E-06, -3.240637551404788E-03, -1.701389047818764E-02,  1.219799431640561E-06,  5.736830796711503E-03,  9.933014610108830E-01,  2.703748093306732E-04,
2458189.500000000, A.D. 2018-Mar-12 00:00:00.0000, -9.816344816339089E-01,  1.535584843575712E-01, -3.779672542102137E-06, -2.944498967803169E-03, -1.706426797112339E-02,  1.292513434804545E-06,  5.738396625969386E-03,  9.935725759425695E-01,  2.718055965588778E-04,
2458190.500000000, A.D. 2018-Mar-13 00:00:00.0000, -9.844305155637227E-01,  1.364712242141299E-01, -2.461301791399098E-06, -2.647421253643041E-03, -1.710936771983519E-02,  1.339784609722338E-06,  5.739969873709023E-03,  9.938449753445545E-01,  2.729458968094028E-04,
2458191.500000000, A.D. 2018-Mar-14 00:00:00.0000, -9.869290474410387E-01,  1.193415279590311E-01, -1.109345529415018E-06, -2.349513727412291E-03, -1.714913037455418E-02,  1.359347454509945E-06,  5.741548902692444E-03,  9.941183757378710E-01,  2.738103710905718E-04,
2458192.500000000, A.D. 2018-Mar-15 00:00:00.0000, -9.891293056284314E-01,  1.021747619460935E-01,  2.475808382965773E-07, -2.050894412163220E-03, -1.718349766357198E-02,  1.349500902950765E-06,  5.743132173888139E-03,  9.943925106474730E-01,  2.744187833835821E-04,
2458193.500000000, A.D. 2018-Mar-16 00:00:00.0000, -9.910306419871961E-01,  8.497634972427255E-02,  1.579550916853387E-06, -1.751692723084701E-03, -1.721241386278911E-02,  1.309377817601786E-06,  5.744718283261003E-03,  9.946671369722190E-01,  2.747985289027497E-04,
2458194.500000000, A.D. 2018-Mar-17 00:00:00.0000, -9.926325444753944E-01,  6.775176800259944E-02,  2.856333840180853E-06, -1.452051730145787E-03, -1.723582906809348E-02,  1.239298853583530E-06,  5.746306012412654E-03,  9.949420437529679E-01,  2.749867859221391E-04,
2458195.500000000, A.D. 2018-Mar-18 00:00:00.0000, -9.939346513995208E-01,  5.050653850953594E-02,  4.048766279771215E-06, -1.152129044708964E-03, -1.725370405698421E-02,  1.141134260783951E-06,  5.747894388837453E-03,  9.952170626055880E-01,  2.750315754609601E-04,
2458196.500000000, A.D. 2018-Mar-19 00:00:00.0000, -9.949367655045307E-01,  3.324621447798975E-02,  5.130448699540353E-06, -8.520954981753887E-04, -1.726601601187198E-02,  1.018572946584138E-06,  5.749482747596333E-03,  9.954920783994493E-01,  2.749911109391903E-04,
